name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Rui Pedro_dos Santos Patrício_455,0,0,21,0,0.0,455,18,3,0,3.8,38.0,2020-09-21T19:15:00Z,90,12,0,0,0,0,2,6,399744,3,1,0.0,3,-16218,16639,32857,55,True,0
Willian_Borges Da Silva_478,0,0,11,0,20.9,478,9,1,0,3.1,6.4,2020-09-19T19:00:00Z,63,19,0,0,0,0,2,0,1119588,1,2,4.0,2,407231,474433,67202,81,True,0
Neal_Maupay_68,1,3,66,1,14.6,68,16,0,2,16.3,88.4,2020-09-20T13:00:00Z,90,14,0,0,0,0,2,0,101960,3,0,60.0,16,-9748,7825,17573,65,False,0
David_de Gea_291,0,0,12,0,0.0,291,15,3,0,1.7,16.6,2020-09-19T16:30:00Z,90,6,0,0,0,0,2,2,296170,3,1,0.0,1,8554,24934,16380,55,True,0
Benjamin_Chilwell_161,0,0,0,0,0.0,161,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,6,0,0,0,0,2,0,335869,1,1,0.0,0,-8749,11672,20421,55,False,0
Sung-yueng_Ki_268,0,0,8,0,16.1,268,17,2,0,2.5,8.4,2019-08-17T14:00:00Z,73,14,0,0,0,0,2,0,5146,1,3,0.0,2,-649,228,877,50,False,0
Tariq_Lamptey_77,1,0,12,0,0.9,77,16,0,0,2.7,4.8,2020-09-20T13:00:00Z,57,14,0,0,0,0,2,0,255961,3,0,21.0,4,95722,121019,25297,45,False,0
Victor_Lindelöf_225,0,0,14,0,0.9,225,20,1,0,1.8,17.0,2019-08-19T19:00:00Z,90,20,0,0,0,0,2,0,78371,1,1,0.0,2,-4544,3072,7616,55,False,0
Andy_Lonergan_530,0,0,0,0,0.0,530,19,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,16,0,0,0,0,2,0,1840,2,1,0.0,0,1228,1527,299,45,False,0
Stefan_Johansen_174,0,0,0,0,0.0,174,13,0,0,0.0,0.0,2020-09-19T14:00:00Z,0,10,0,0,0,0,2,0,2891,3,4,0.0,0,-723,67,790,50,False,0
Joelinton Cássio_Apolinário de Lira_340,0,0,3,0,0.8,340,16,1,0,0.3,2.2,2020-09-20T13:00:00Z,18,3,0,0,0,0,2,0,24573,3,0,0.0,1,-4777,1618,6395,60,True,0
Rolando_Aarons_337,0,0,0,0,0.0,337,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,3,0,0,0,0,2,0,5232,3,0,0.0,0,-776,441,1217,50,True,0
Illan_Meslier_213,0,0,19,0,10.0,213,13,3,0,3.2,22.2,2020-09-19T14:00:00Z,90,8,0,0,0,0,2,3,108204,3,4,0.0,2,27672,40170,12498,45,True,0
Ben_Godfrey_273,0,0,18,0,0.3,273,17,1,0,1.8,17.8,2019-08-17T14:00:00Z,90,13,0,0,0,0,2,0,14605,1,3,0.0,2,-1009,626,1635,45,True,0
Kortney_Hause_25,0,0,0,0,0.0,25,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,3,0,0,0,0,2,0,4768,2,1,0.0,0,-847,61,908,45,True,0
Michael_Verrips_521,0,0,0,0,0.0,521,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,7,0,0,0,0,2,0,2057,0,1,0.0,0,-96,61,157,45,True,0
Anthony_Knockaert_177,0,0,0,0,0.0,177,13,0,0,0.0,0.0,2020-09-19T14:00:00Z,0,10,0,0,0,0,2,0,10177,3,4,0.0,0,-3198,215,3413,54,False,0
Ryan_Fredericks_438,1,0,20,0,21.9,438,9,2,0,5.3,26.8,2020-09-19T19:00:00Z,90,1,0,0,0,0,2,0,35945,1,2,4.0,3,-7919,1144,9063,45,False,1
Conor_Hourihane_33,0,0,13,1,37.6,33,10,0,0,4.7,6.8,2020-09-21T17:00:00Z,61,15,0,0,0,0,2,0,5016,0,1,3.0,3,-438,255,693,60,True,0
Tyrick_Mitchell_146,1,0,16,0,1.2,146,15,1,0,1.3,12.0,2020-09-19T16:30:00Z,90,13,0,0,0,0,2,0,1222530,3,1,0.0,5,266503,313081,46578,40,False,0
Mohamed_Salah_191,0,0,0,1,11.8,191,19,0,0,4.3,2.4,2019-08-17T14:00:00Z,78,16,0,0,0,0,2,0,2778082,2,1,29.0,3,114282,156910,42628,125,False,0
Tanguy_Ndombele_442,1,1,31,0,11.5,442,16,2,0,5.4,42.6,2019-08-17T16:30:00Z,90,11,0,0,0,0,2,0,500842,2,2,0.0,6,145618,183703,38085,60,False,0
Fabian_Schär_334,0,0,0,0,0.0,334,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,3,0,0,0,0,2,0,1519,3,0,0.0,0,-480,50,530,50,True,0
Davinson_Sánchez_333,0,0,19,0,0.0,333,16,2,0,3.3,33.4,2019-08-17T16:30:00Z,90,11,0,0,0,0,2,0,72851,2,2,0.0,1,-4978,2534,7512,55,False,0
Wesley_Moraes_428,0,0,6,0,11.2,428,12,2,0,4.8,5.8,2019-08-17T14:00:00Z,90,3,0,0,0,0,2,0,70354,2,1,31.0,2,4529,14202,9673,60,True,0
Neil_Taylor_31,0,0,0,0,0.0,31,10,0,0,0.0,0.0,2020-09-21T17:00:00Z,0,15,0,0,0,0,2,0,22571,0,1,0.0,0,-750,2646,3396,45,True,0
Tom_Davies_163,0,0,0,0,0.0,163,12,0,0,0.0,0.0,2020-09-19T11:30:00Z,0,18,0,0,0,0,2,0,9223,2,5,0.0,0,-928,566,1494,55,True,0
Kenneth_Zohore_416,0,0,0,0,0.0,416,12,0,0,0.0,0.0,2020-09-19T11:30:00Z,0,7,0,0,0,0,2,0,6584,2,5,0.0,0,-1380,785,2165,50,False,0
Joël_Veltman_67,0,0,0,0,0.0,67,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,14,0,0,0,0,2,0,21500,3,0,0.0,0,-3610,845,4455,45,False,0
Sergio_Romero_236,0,0,0,0,0.0,236,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,20,0,0,0,0,2,0,11396,1,1,0.0,0,-1836,185,2021,50,False,0
James_McCarthy_157,0,0,2,0,0.8,157,18,0,0,0.8,6.8,2019-08-18T13:00:00Z,20,15,0,0,0,0,2,0,46481,0,1,0.0,0,635,5413,4778,45,False,1
Gabriel Fernando_de Jesus_282,0,1,28,0,13.8,282,18,1,1,10.6,47.0,2020-09-21T19:15:00Z,90,20,0,0,0,0,2,0,153900,3,1,45.0,6,29514,45431,15917,95,False,1
James_Tomkins_124,0,0,0,0,0.0,124,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,15,0,0,0,0,2,0,698,0,1,0.0,0,-137,18,155,50,False,0
Jay-Roy_Grot_207,0,0,0,0,0.0,207,13,0,0,0.0,0.0,2020-09-19T14:00:00Z,0,8,0,0,0,0,2,0,2649,3,4,0.0,0,-429,187,616,50,True,0
Nacho_Monreal_6,0,0,18,0,24.0,6,11,1,0,5.1,23.2,2019-08-17T11:30:00Z,90,5,0,0,0,0,2,0,79442,1,2,4.0,2,8069,13820,5751,50,True,0
José_Izquierdo_72,0,0,0,0,0.0,72,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,14,0,0,0,0,2,0,163,3,0,0.0,0,-6,34,40,55,False,0
John_McGinn_38,0,0,6,1,36.4,38,10,0,0,6.0,4.8,2020-09-21T17:00:00Z,90,15,0,0,0,0,2,0,34888,0,1,19.0,2,-823,2703,3526,55,True,1
Çaglar_Söyüncü_238,0,0,17,0,20.9,238,14,2,0,8.9,32.4,2020-09-20T18:00:00Z,90,4,0,0,0,0,2,0,861165,2,4,36.0,1,-16165,41879,58044,55,True,0
Mamadou_Sakho_125,0,0,0,0,0.0,125,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,15,0,0,0,0,2,0,5138,0,1,0.0,0,-985,48,1033,50,False,0
Tanguy_Ndombele_405,0,0,2,0,1.5,405,17,1,0,0.4,2.2,2020-09-20T11:00:00Z,45,16,0,0,0,0,2,0,14674,5,2,0.0,0,-1682,1261,2943,60,False,1
Billy_Gilmour_124,0,0,0,0,0.0,124,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,11,0,0,0,0,2,0,10716,2,0,0.0,0,-1169,738,1907,45,True,0
Bernardo_Fernandes da Silva Junior_75,0,0,0,0,0.0,75,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,14,0,0,0,0,2,0,812242,3,0,0.0,0,-58911,35034,93945,40,False,0
Kevin_De Bruyne_215,2,3,44,0,127.7,215,16,2,0,22.5,59.2,2019-08-17T16:30:00Z,90,17,0,0,0,0,2,0,995410,2,2,38.0,11,2049,81457,79408,95,True,0
Federico_Fernández_254,0,0,0,0,0.0,254,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,14,0,0,0,0,2,0,11003,1,3,0.0,0,-945,276,1221,45,False,0
Georges-Kévin_Nkoudou_527,0,0,0,0,0.0,527,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,11,0,0,0,0,2,0,1911,2,2,0.0,0,638,891,253,50,False,0
Marc_Albrighton_221,0,0,3,0,0.1,221,14,0,0,0.2,0.2,2020-09-20T18:00:00Z,7,4,0,0,0,0,2,0,13995,2,4,2.0,1,-1284,1006,2290,55,True,0
Marcus_Rashford_233,1,1,22,0,25.2,233,20,1,0,5.2,17.8,2019-08-19T19:00:00Z,88,20,0,0,0,0,2,0,1448980,1,1,9.0,6,271490,312546,41056,86,False,0
Mamadou_Sakho_127,0,0,12,0,0.8,127,15,1,0,1.8,17.2,2020-09-19T16:30:00Z,90,13,0,0,0,0,2,0,3758,3,1,0.0,2,303,657,354,45,False,0
Jeffrey_Schlupp_142,1,1,24,1,34.9,142,15,0,0,9.4,36.6,2020-09-19T16:30:00Z,74,13,0,0,0,0,2,0,5833,3,1,22.0,7,-657,331,988,55,False,0
Sadio_Mané_251,0,3,48,1,7.0,251,11,0,2,13.6,79.6,2020-09-20T15:30:00Z,90,5,0,0,0,0,2,0,585445,2,0,49.0,16,-256786,12313,269099,119,False,0
Phil_Foden_220,0,0,0,0,0.0,220,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,17,0,0,0,0,2,0,41480,2,2,0.0,0,-4133,2431,6564,55,True,0
Kyle_Walker_270,0,0,12,0,6.3,270,18,1,0,4.2,23.8,2020-09-21T19:15:00Z,90,20,0,0,0,0,2,0,356412,3,1,12.0,2,5851,32197,26346,60,False,0
Moise_Kean_169,0,0,-1,0,1.3,169,12,0,0,0.5,0.0,2020-09-19T11:30:00Z,12,18,0,0,0,0,2,0,34460,2,5,7.0,1,-2499,3590,6089,60,True,0
Daniel_James_311,0,0,4,0,5.3,311,15,1,0,2.9,1.8,2020-09-19T16:30:00Z,45,6,0,0,0,0,2,0,26990,3,1,22.0,1,-652,2827,3479,65,True,0
Muhamed_Bešić_522,0,0,0,0,0.0,522,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,7,0,0,0,0,2,0,15920,0,1,0.0,0,421,2174,1753,45,True,0
James_Tarkowski_81,0,0,0,0,0.0,81,14,0,0,0.0,0.0,2020-09-20T18:00:00Z,0,9,0,0,0,0,2,0,347655,2,4,0.0,0,-44155,7804,51959,55,False,0
Simon_Moore_348,0,0,0,0,0.0,348,10,0,0,0.0,0.0,2020-09-21T17:00:00Z,0,2,0,0,0,0,2,0,15846,0,1,0.0,0,-1228,443,1671,45,False,0
Morgan_Gibbs-White_473,0,0,0,0,0.0,473,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,0,12,0,0,0,0,2,0,477,3,1,0.0,0,-94,45,139,50,True,0
Ben_Osborn_472,0,0,0,0,0.0,472,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,7,0,0,0,0,2,0,2794,0,1,0.0,0,-382,42,424,50,True,0
Emil_Krafth_333,0,0,0,0,0.0,333,16,0,0,0.0,0.0,2020-09-20T13:00:00Z,0,3,0,0,0,0,2,0,5689,3,0,0.0,0,-972,104,1076,45,True,0
Alireza_Jahanbakhsh_50,0,0,0,0,0.0,50,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,19,0,0,0,0,2,0,5781,1,1,0.0,0,-921,211,1132,60,True,0
Nathan_Redmond_365,0,0,0,0,0.0,365,17,0,0,0.0,0.0,2020-09-20T11:00:00Z,0,17,0,0,0,0,2,0,39617,5,2,0.0,0,-18613,1322,19935,65,True,0
Ryan_Fraser_75,0,0,6,0,31.4,75,12,1,0,7.7,10.8,2019-08-17T14:00:00Z,90,2,0,0,0,0,2,0,1005651,2,1,35.0,2,-135984,22458,158442,75,False,0
Aleksandar_Mitrović_184,0,3,47,0,7.5,184,13,4,2,15.9,75.2,2020-09-19T14:00:00Z,90,10,0,0,0,0,2,0,1290155,3,4,76.0,12,-202045,59667,261712,60,False,1
Martin_Kelly_135,0,0,0,0,0.0,135,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,13,0,0,0,0,2,0,66325,3,1,0.0,0,-16545,880,17425,45,False,0
Rui Pedro_dos Santos Patrício_411,0,2,25,0,0.0,411,20,1,0,3.0,29.8,2019-08-19T19:00:00Z,90,12,0,0,1,0,2,1,297138,1,1,0.0,9,-3623,14551,18174,50,True,0
Luke_Shaw_226,0,0,19,0,29.7,226,20,1,0,4.7,15.6,2019-08-19T19:00:00Z,90,20,0,0,0,0,2,0,122341,1,1,2.0,2,-3798,7217,11015,55,False,0
Yves_Bissouma_53,0,0,0,0,0.0,53,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,19,0,0,0,0,2,0,213,1,1,0.0,0,-29,23,52,50,True,0
Ezri_Konsa Ngoyo_46,0,3,44,1,0.3,46,10,0,1,8.0,47.0,2020-09-21T17:00:00Z,90,15,0,0,0,0,2,0,12720,0,1,33.0,15,-696,648,1344,45,True,0
Gabriel Fernando_de Jesus_211,0,0,3,0,0.8,211,16,0,0,4.7,0.0,2019-08-17T16:30:00Z,24,17,0,0,0,0,2,0,186375,2,2,48.0,1,8297,28060,19763,95,True,0
Jonjo_Shelvey_321,0,0,9,0,12.2,321,16,2,0,3.2,7.6,2020-09-20T13:00:00Z,71,3,0,0,0,0,2,0,23268,3,0,12.0,1,-606,2154,2760,55,True,1
Sam_Johnstone_417,0,0,14,0,0.0,417,12,5,0,1.4,14.0,2020-09-19T11:30:00Z,90,7,0,0,0,0,2,2,52526,2,5,0.0,0,1313,8778,7465,45,False,0
Grant_Hanley_277,0,0,15,0,0.1,277,17,1,0,2.0,16.0,2019-08-17T14:00:00Z,90,13,0,0,0,0,2,0,151912,1,3,4.0,2,-2691,8739,11430,40,True,0
Luke_Freeman_441,0,0,2,1,13.4,441,18,0,0,3.0,6.4,2019-08-18T13:00:00Z,61,7,0,0,0,0,2,0,8156,0,1,10.0,2,-973,172,1145,55,True,1
Aaron_Connolly_78,0,2,27,1,11.3,78,16,0,1,6.9,34.8,2020-09-20T13:00:00Z,89,14,0,0,0,0,2,0,35030,3,0,23.0,8,-1161,5332,6493,55,False,0
Christian_Kabasele_354,0,0,0,0,0.0,354,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,8,0,0,0,0,2,0,13492,0,1,0.0,0,-1858,227,2085,45,False,0
Javier_Manquillo_256,0,0,0,0,0.0,256,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,14,0,0,0,0,2,0,11062,1,3,0.0,0,-19,930,949,45,False,0
Joseph_Gomez_260,0,0,0,0,0.0,260,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,5,0,0,0,0,2,0,279462,2,0,0.0,0,-44329,13153,57482,55,False,0
César_Azpilicueta_105,0,0,13,0,30.5,105,14,1,0,5.6,19.8,2019-08-18T15:30:00Z,90,9,0,0,0,0,2,0,468158,1,1,6.0,2,-45085,11906,56991,60,True,0
Emiliano_Martínez_427,0,0,0,0,0.0,427,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,5,0,0,0,0,2,0,18880,1,2,0.0,0,-1177,915,2092,45,True,0
Kalvin_Phillips_204,0,0,20,0,33.6,204,13,3,0,6.0,26.4,2020-09-19T14:00:00Z,90,8,0,0,0,0,2,0,245486,3,4,0.0,2,57398,84308,26910,50,True,0
Aaron_Cresswell_376,0,0,0,0,0.0,376,13,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,4,0,0,0,0,2,0,27019,1,1,0.0,0,-1099,2048,3147,50,False,0
Nick_Pope_93,0,0,24,0,10.3,93,11,2,0,6.6,54.0,2019-08-17T11:30:00Z,90,1,0,0,0,0,2,7,457584,1,2,2.0,3,55141,82331,27190,45,False,0
Sam_Field_423,0,0,6,0,0.1,423,12,0,0,0.5,5.2,2020-09-19T11:30:00Z,15,7,0,0,0,0,2,0,1693,2,5,0.0,1,-353,42,395,50,False,0
Ayoze_Pérez_229,0,0,4,0,3.3,229,14,1,0,3.8,6.8,2020-09-20T18:00:00Z,61,4,0,0,0,0,2,0,198539,2,4,28.0,2,-27557,12465,40022,65,True,0
Ivan Ricardo_Neves Abreu Cavaleiro_187,0,0,11,0,29.3,187,13,4,0,4.0,10.8,2020-09-19T14:00:00Z,90,10,0,0,0,0,2,0,9992,3,4,0.0,2,-711,821,1532,55,False,0
Christian_Fuchs_218,0,0,0,0,0.0,218,14,0,0,0.0,0.0,2020-09-20T18:00:00Z,0,4,0,0,0,0,2,0,5420,2,4,0.0,0,668,1032,364,45,True,0
Joe_Bryan_182,1,0,20,0,1.8,182,13,4,0,2.1,14.0,2020-09-19T14:00:00Z,90,10,0,0,0,0,2,0,58925,3,4,5.0,3,-9330,2246,11576,50,False,0
Jannik_Vestergaard_304,0,0,13,0,14.2,304,19,2,0,3.8,20.0,2019-08-17T14:00:00Z,90,10,0,0,0,0,2,0,10924,2,1,4.0,1,-1184,232,1416,50,True,0
Birkir_Bjarnason_33,0,0,0,0,0.0,33,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,3,0,0,0,0,2,0,6899,2,1,0.0,0,-2228,125,2353,45,True,0
Conor_Hourihane_28,0,0,0,0,0.0,28,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,3,0,0,0,0,2,0,16676,2,1,0.0,0,-1000,1208,2208,60,True,0
Granit_Xhaka_18,0,0,0,0,0.0,18,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,5,0,0,0,0,2,0,91310,1,2,0.0,0,-9205,12331,21536,55,True,0
Moussa_Djenepo_438,0,0,0,0,0.5,438,19,0,0,0.2,1.4,2019-08-17T14:00:00Z,13,10,0,0,0,0,2,0,5561,2,1,0.0,0,-905,64,969,55,True,1
Patrick_van Aanholt_139,0,0,0,0,0.0,139,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,13,0,0,0,0,2,0,5358,3,1,0.0,0,-1168,141,1309,55,False,0
Stuart_Dallas_200,0,0,18,0,3.7,200,13,3,0,2.9,21.2,2020-09-19T14:00:00Z,90,8,0,0,0,0,2,0,358887,3,4,4.0,1,58951,92240,33289,45,True,0
Curtis_Jones_263,0,0,0,0,0.0,263,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,5,0,0,0,0,2,0,39108,2,0,0.0,0,1261,7758,6497,45,False,0
Jesse_Lingard_241,0,0,9,0,3.6,241,20,1,0,1.1,5.6,2019-08-19T19:00:00Z,80,20,0,0,0,0,2,0,106173,1,1,2.0,2,6802,19786,12984,65,False,0
Juan_Foyth_335,0,0,0,0,0.0,335,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,0,11,0,0,0,0,2,0,1671,2,2,0.0,0,-260,54,314,50,False,0
Phil_Bardsley_86,0,0,0,0,0.0,86,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,1,0,0,0,0,2,0,11120,1,2,0.0,0,-1013,268,1281,45,False,0
Sam_Woods_522,0,0,0,0,0.0,522,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,13,0,0,0,0,2,0,18137,3,1,0.0,0,5457,8122,2665,40,False,0
Nampalys_Mendy_518,0,0,9,0,7.5,518,14,2,0,1.6,8.2,2020-09-20T18:00:00Z,90,4,0,0,0,0,2,0,108906,2,4,0.0,1,50657,69301,18644,45,True,1
Romelu_Lukaku_232,0,0,0,0,0.0,232,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,20,0,0,0,0,2,0,32052,1,1,0.0,0,-17784,204,17988,85,False,0
Edward_Nketiah_13,0,0,0,0,0.0,13,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,5,0,0,0,0,2,0,79691,1,2,0.0,0,-22923,1085,24008,45,True,0
Matt_Doherty_401,0,0,3,0,0.8,401,20,1,0,0.1,0.0,2019-08-19T19:00:00Z,45,12,0,0,0,0,2,0,224750,1,1,0.0,1,-7294,8662,15956,60,True,0
James_Tarkowski_84,0,0,7,0,0.1,84,11,2,0,3.8,11.6,2019-08-17T11:30:00Z,90,1,0,0,0,0,2,0,106328,1,2,26.0,1,-2362,4485,6847,50,False,0
Luka_Milivojevic_138,0,0,5,0,0.2,138,15,0,0,0.8,8.2,2020-09-19T16:30:00Z,2,13,0,0,0,0,2,0,52037,3,1,0.0,1,-10435,1828,12263,60,False,0
Alex_McCarthy_363,0,0,9,0,0.0,363,17,5,0,1.3,12.8,2020-09-20T11:00:00Z,90,17,0,0,0,0,2,1,1423373,5,2,0.0,0,-49369,83896,133265,45,True,0
Michy_Batshuayi_461,0,0,0,0,0.0,461,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,9,0,0,0,0,2,0,42205,1,1,0.0,0,-13465,2110,15575,69,True,0
Tom_Heaton_28,0,0,0,0,0.0,28,10,0,0,0.0,0.0,2020-09-21T17:00:00Z,0,15,0,0,0,0,2,0,4151,0,1,0.0,0,-358,197,555,45,True,0
Matthew_Lowton_85,0,0,12,0,15.4,85,11,2,0,2.7,10.2,2019-08-17T11:30:00Z,90,1,0,0,0,0,2,0,20927,1,2,1.0,1,707,2336,1629,45,False,0
Jimmy_Dunne_519,0,0,22,0,10.9,519,14,4,1,9.9,57.8,2020-09-20T18:00:00Z,90,9,0,0,0,0,2,0,38002,2,4,30.0,6,3810,7180,3370,40,False,0
Andre_Gray_364,0,0,4,0,11.3,364,15,0,0,1.3,2.0,2019-08-17T14:00:00Z,7,8,0,0,0,0,2,0,44598,0,1,0.0,1,-6252,2503,8755,60,False,0
Ben_Gibson_94,0,0,0,0,0.0,94,14,0,0,0.0,0.0,2020-09-20T18:00:00Z,0,9,0,0,0,0,2,0,17434,2,4,0.0,0,-3221,558,3779,40,False,0
Pierre-Emerick_Aubameyang_4,1,0,20,0,36.4,4,9,1,0,7.9,28.0,2020-09-19T19:00:00Z,90,19,0,0,0,0,2,0,3002806,1,2,15.0,5,-76570,146991,223561,120,True,0
Joel_Ward_134,0,0,9,0,11.2,134,15,1,0,3.9,28.2,2020-09-19T16:30:00Z,90,13,0,0,0,0,2,0,125159,3,1,0.0,1,-641,13560,14201,45,False,1
Juan_Mata_290,0,0,0,0,0.0,290,15,0,0,0.0,0.0,2020-09-19T16:30:00Z,0,6,0,0,0,0,2,0,8726,3,1,0.0,0,-391,641,1032,60,True,0
John_Egan_353,0,0,-5,0,0.0,353,10,1,0,0.0,0.0,2020-09-21T17:00:00Z,11,2,0,0,0,1,2,0,885692,0,1,0.0,-2,-142331,18701,161032,50,False,0
Tammy_Abraham_118,0,0,3,0,0.0,118,11,0,0,2.2,5.0,2020-09-20T15:30:00Z,11,11,0,0,0,0,2,0,227720,2,0,17.0,1,-70539,4713,75252,74,True,0
Steven_Bergwijn_400,0,0,2,0,11.4,400,17,1,0,1.1,0.0,2020-09-20T11:00:00Z,6,16,0,0,0,0,2,0,67770,5,2,0.0,1,-25656,3446,29102,74,False,0
Roberto_Firmino_187,0,2,31,0,7.2,187,19,1,1,7.6,36.4,2019-08-17T14:00:00Z,90,16,0,0,0,0,2,0,673000,2,1,32.0,8,-14227,52788,67015,95,False,0
Adrián_Bernabé_537,0,0,0,0,0.0,537,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,0,20,0,0,0,0,2,0,0,3,1,0.0,0,0,0,0,45,False,0
José Ignacio_Peleteiro Romallo_34,0,0,0,0,0.0,34,10,0,0,0.0,0.0,2020-09-21T17:00:00Z,0,15,0,0,0,0,2,0,7442,0,1,0.0,0,-729,426,1155,60,True,0
Ollie_Watkins_514,0,0,0,1,23.4,514,10,0,0,5.6,0.0,2020-09-21T17:00:00Z,90,15,0,0,0,0,2,0,104050,0,1,34.0,2,39937,54723,14786,60,True,0
Andreas_Christensen_116,0,0,1,0,0.3,116,11,2,0,1.5,14.6,2020-09-20T15:30:00Z,45,11,0,0,0,1,2,0,24305,2,0,0.0,-3,-285,2136,2421,50,True,0
Bruno André_Cavaco Jordao_475,0,0,0,0,0.0,475,18,0,0,0.0,0.0,2020-09-21T19:15:00Z,0,12,0,0,0,0,2,0,38514,3,1,0.0,0,-4559,4642,9201,45,True,0
Raúl_Jiménez_409,0,0,6,0,2.5,409,20,1,0,2.9,4.6,2019-08-19T19:00:00Z,90,12,0,0,0,0,2,0,1237196,1,1,22.0,2,-124842,37818,162660,75,True,0
Lucas_Rodrigues Moura da Silva_392,0,0,4,0,0.1,392,17,1,0,0.0,0.0,2020-09-20T11:00:00Z,60,16,0,0,0,0,2,0,147075,5,2,0.0,2,-17232,11143,28375,70,False,0
Jonjo_Shelvey_269,0,1,31,0,40.5,269,17,3,1,10.9,47.4,2019-08-17T14:00:00Z,90,14,0,0,0,0,2,0,18583,1,3,21.0,8,-2604,1342,3946,50,False,0
Gerard_Deulofeu_363,0,0,11,0,29.3,363,15,1,0,5.0,9.0,2019-08-17T14:00:00Z,78,8,0,0,0,0,2,0,297181,0,1,12.0,2,-59789,9477,69266,65,False,0
Troy_Deeney_362,0,0,5,0,12.8,362,15,1,0,5.9,9.0,2019-08-17T14:00:00Z,90,8,0,0,0,0,2,0,160806,0,1,37.0,2,-26484,6129,32613,65,False,0
Robert_Snodgrass_428,0,0,0,0,0.0,428,9,0,0,0.0,0.0,2020-09-19T19:00:00Z,0,1,0,0,0,0,2,0,8396,1,2,0.0,0,-2110,172,2282,60,False,0
Aaron_Wan-Bissaka_122,0,0,19,0,11.0,122,20,1,0,4.4,28.0,2019-08-19T19:00:00Z,90,20,0,0,0,0,2,0,2177360,1,1,5.0,1,88267,142479,54212,55,False,1
Ashley_Westwood_101,0,0,9,0,22.6,101,11,2,0,3.9,12.8,2019-08-17T11:30:00Z,90,1,0,0,0,0,2,0,48808,1,2,4.0,2,-4427,1859,6286,55,False,0
Andre_Green_32,0,0,0,0,0.0,32,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,3,0,0,0,0,2,0,1272,2,1,0.0,0,-423,35,458,50,True,0
Ian Carlo_Poveda-Ocampo_209,0,0,0,0,0.0,209,13,0,0,0.0,0.0,2020-09-19T14:00:00Z,0,8,0,0,0,0,2,0,19167,3,4,0.0,0,-2738,1095,3833,45,True,0
Gary_Cahill_503,0,0,0,0,0.0,503,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,0,15,0,0,0,0,2,0,120524,0,1,0.0,0,-11005,4798,15803,45,False,0
Fikayo_Tomori_529,0,0,0,0,0.0,529,14,0,0,0.0,0.0,2019-08-18T15:30:00Z,0,9,0,0,0,0,2,0,1050,1,1,0.0,0,277,358,81,45,True,0
Divock_Origi_256,0,0,0,0,0.0,256,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,5,0,0,0,0,2,0,73570,2,0,0.0,0,-11541,4807,16348,55,False,0
